path	bytes	sha256
reference/panels/Supplementary_Figure_4_D.tsv	1959746	cad19bf531dcb9c62bc539e0e79583c9e0ab408ce366d429bb671350c7c99039
reference/panels/Supplementary_Figure_4_E.tsv	1358725	779d6bcdbe0d4f51fa51c6029e141fc6dab9986c71d12ebb3367296eab2d28bf
reference/panels/Supplementary_Figure_4_F.tsv	1307877	87aa17154a25a2cfce8ac9f130b120322b072b7b73fc6e0a608635d210c8cef7
reference/panels/Supplementary_Figure_4_region_counts.tsv	766	db69e5b71fd1a97c8285db4a76a16dbfcc7caf019bc373b5a3adadd6d287b617
reference/panels/Supplementary_Figure_5_A.tsv	1552	c8561bf93a838a296f47c4cd1094485111b4295f72d77fc6a6c45b1c84375e65
reference/panels/Supplementary_Figure_5_A_measurement_status.tsv	12957	fc39f5fc43b2c4f5259b083fa90a9395cba7bd0c74bba367dbb4300203d3f224
reference/panels/Supplementary_Figure_5_B.tsv	696	2d19247fe6547ec8678321df5d7604ce12b8b7279156ee173deb3ce418e4b696
reference/panels/Supplementary_Figure_5_C.tsv	1047	05b2556056fa2383fde2c2ee128ab95fd8ee773ae24688127f590aaceda94213
reference/panels/Supplementary_Figure_5_D.tsv	710	a0d01b8d55ff5da9b1b82aa27f87bdcce105b14c3cef212f246d749c34d5b1e4
reference/panels/Supplementary_Figure_5_E.tsv	5734	dfcb721600aaf6c68cd4307382c085b3103995a9029f089f3ee24096ceadb0ef
reference/panels/Supplementary_Figure_6_A.tsv	43199	95868b69045b560db46256e163887ab67ab63c4d8f6a078cab80ceafa10c03d1
reference/panels/Supplementary_Figure_6_B.tsv	10772	98fe70a6049d54854e004d9fe80bacda5c7feb9dc442020ec19a325ce988d4d9
reference/panels/Supplementary_Figure_6_C.tsv	3021	5f1d4403b80c92dd9cba1d3ee1a7b5e020f36439254f48cc655e899a1a68d231
reference/panels/Supplementary_Figure_6_D.tsv	778	3fa4288991a68e33c1d24b0d0bcc717cd9630cdfc58fb29969f53e1ab0cc0378
reference/panels/Supplementary_Figure_6_D_model_diagnostics.tsv	728	13ab059005f1f894d8a55620377670e66cc3f0252871109c47f1cb45623eaf52
reference/workbooks/01/Added_source_index.json	650	1b08561db6ac9bca723d7b0aa1eb67f6afddfa563018346b193583716ee5f57c
reference/workbooks/01/Figure_panel_index.json	207012	8fdc5452a7a743553720e00291113ec75bae40e763a465e2941a2b1942a49021
reference/workbooks/01/Fixed_programmes.json	50234	9af6dd2befd1bf20063da15e6782b7aa966244b24e71b4b957fd0f76891c9281
reference/workbooks/01/Table_1.json	2360	b394d87f7520d3629a7767c93de9c0b1a53611845c52c0740e7c59e9fc7faebc
reference/workbooks/02/Added_source_index.json	4104	ee43992796e36113c8e42e3e432026ff1b2a8bfe93a7e981259e2ae3bf334baa
reference/workbooks/02/All_neighbour_scales.json	56373	c0b1792fe5f1b46678cc3685b76bdef0b25a3b1a2866c0b81bdd439b2d4e547d
reference/workbooks/02/Held_out_patient_prediction.json	2762	10d23fb2d59ce57015aec5aaf21ad3d59307ab6fa23b4d54df497463f67104f2
reference/workbooks/02/Liver_contact_patients.json	5495	9f732d46e7b81dfd2863d2bef248a52e2f9fd923829b933b435a124922266289
reference/workbooks/02/Mapping_omissions.json	4261	fd5708b573996efbbb4df86f9f3c65fa1155d69ef110e8a84fac0d8f17069e78
reference/workbooks/02/NC3_patient_abundance.json	1844	1e217a14dbf22911af924929ae27a09e6a9e367aeb7881d69414ba8f2f0c0faf
reference/workbooks/02/Neighbour_context_summary.json	1070	00edf91f9927845d3556b2ddfe6088a73300286122c9148997dfe9fe130e6c35
reference/workbooks/02/Neighbour_patient_correlations.json	4816	13538ba9994f2c77fe09137adc64bfe89f6844e53897c23e2b09594d76e48785
reference/workbooks/02/Prediction_summary.json	557	041f772f98415177e80a76f9b36ebb673b1912ead6fac749bc2a48eb268f0398
reference/workbooks/02/REC50_epithelial_patients.json	1407	d7993dedff951d8f9909564e7c400b61a0a4e9553a3a08d3eb0290f058446b46
reference/workbooks/02/REC50_spatial_patients.json	1688	d0b220e3188ec8199047c0219750b49c4ef75df3cc6285cdb2c05d89df9d270f
reference/workbooks/02/Reference_matrix.json	7490	dd66be42fcd1d45e8820edda23c5301411b24eb8b5bb50f6064362f7cfe35a91
reference/workbooks/02/Spatial_patient_correlations.json	101147	690736625b9ae6925687d3d116a1612a8894101b2ace15e45b38decd3a000904
reference/workbooks/02/Table_2.json	14936	7586a3abf3c4c874ccdb390faa9f3ea760f19fc23b92ce96a568f65e925839d1
reference/workbooks/03/Added_source_index.json	4537	4a936e6445164db8c0e8fd1b9acda107974a1a4adc4202aa5283edd5bd6a35e0
reference/workbooks/03/C8_enrichment.json	7470	0403830dbae72ff1feae39fe7bacbb908d6061621f57b81ab17295d432dd33f6
reference/workbooks/03/Matching_comparisons.json	1619	05599a22f2c87be672f7a0016411a66b3e456ceb821797779f6575a65f2f945f
reference/workbooks/03/Matching_features.json	4228	2d9c568d0f82af1fcbd2633fdddf64d0841e312fe04ee935dcc8b3e20290a66f
reference/workbooks/03/Matching_pairs.json	878	0efed92db95ae8bce1aebb478386be3b003e461b6cf59f1eb52f469794a4c9d6
reference/workbooks/03/Original_components.json	6312	60dd8dc29aab6df36843018a572add3d7a436f3af3149337de6c44913cdf00f6
reference/workbooks/03/Original_gene_correlations.json	11650	a726acaa2f2fa6d0517af4c4fea51d1a0d943eae09d5a4dcb1499df01032ab05
reference/workbooks/03/Original_patient_components.json	23991	62eebf906b0df225aca56bf96c102768a2a2470a2ee4647ec147068ccf873ef0
reference/workbooks/03/Regulon_overlap.json	1557	95e3649a4eb6474000b98ffa42b1e8b9f4cbef080d793e8cfa178cb9dce8f542
reference/workbooks/03/Regulon_patient_correlations.json	12846	c4a95450a75bcf32cec690b00e4a09347a29118408bc29d416a9e5db8df7d829
reference/workbooks/03/Regulon_state_activity.json	5699	abbd78aadd879b04d9092b7518da44038b5ff08d632ecc6dd36ee2c3d41d0d26
reference/workbooks/03/Regulon_summary.json	3123	d7f7155adcea5bcf728281078cbcf2ed9bfa5a6a3b6e1db1de294056e278a942
reference/workbooks/03/State_programmes.json	3506	5a0096c8b3811f8beb260d72dd8b23df95268782fa0e681e3aa2a9a8971a2d74
reference/workbooks/03/Subset_500_differences.json	64448	f537bf52f89f088847a1f47b2f79ac1c5bb7752e8093e516af511e10552b084c
reference/workbooks/03/Table_3.json	34933	96edf59e481c8e71ea3a4ffa79efe3f6c85957b87216419c435b7c8a5659995c
reference/workbooks/04/Added_source_index.json	7473	0b09b83e3393a64c9e5276f6c007ec7338e4a81aac6b61bd408ec307f4519091
reference/workbooks/04/Archived_MA_20_bin_medians.json	15318	01a0c80d96c3ec1ac8cbf0f7e9afb00c4646a604c39e8627ce1aeb5bb99b73d9
reference/workbooks/04/Bulk_28_gene_display.json	11175	e96fb6d0e4525e55eb097d8a66fd6cdbc926200cc1ecf861faf25aa9a7bb5f81
reference/workbooks/04/Bulk_CAMERA.json	712	2d7e35af159bff0f21a8e255f4f8e7be690a1760d6338264b3f068462f4fbe7e
reference/workbooks/04/Bulk_REC50_omissions.json	749	1c0ff822e8d0a3311ccc7bc74de832447188c86ad28464ff80a64e1c566fb0c5
reference/workbooks/04/Bulk_adjusted_omissions.json	5300	e9c31dea0a70d21fd4324fd883dbbd5668ef733a53c263a1ec8060db516ee094
reference/workbooks/04/Bulk_composition_models.json	767	5110f640b0fdd06d9213cb3896ed2c755bf1cecd64a1555484f5028124e891b7
reference/workbooks/04/Bulk_full_disjoint.json	1201	c14a039f062a2c5eb6091fcaf63f42120019cec6167b77e3da452f3495a86db4
reference/workbooks/04/Bulk_gene_directions.json	15032	df4f1b14c09e33de76cbf989093ff4c75f2c8e93a129451eac401a8a41848b2f
reference/workbooks/04/Bulk_patient_omissions.json	15529	eff9e72e3f764001fde8fb03630e15d93e6cd2066344d0cc6679040893e2c8e3
reference/workbooks/04/Bulk_patient_scores.json	4011	9a3f9872406c2cae105f2ea0305ef3fb44dd001f68207ef00b1feebdcd4b9373
reference/workbooks/04/Low_count_effects_90_29.json	18467	e2d3c8b0332f1e58e54bc01e439bb1757b4362005b011619aef6914d0a0ad13e
reference/workbooks/04/Low_count_scores_90_29.json	71996	a059dbe2bc6fe5cb6484eaa8be6cba9ecd12546e5656e7b583065e437fc6dd26
reference/workbooks/04/Near_coverage_normalization.json	1998	e3f2d20c2543e54d8baa93c910ea230b00b9943a608868a93673059e04e3d27e
reference/workbooks/04/Normalization_patients.json	9313	8fe724f7a128cba1a3137886174889fb45379beaf18ddc5befd5c701cdccc628
reference/workbooks/04/Normalization_summary.json	725	7ac7ebc77b1dca4c17778369f503bb6f0855f65d2a920cd5e940795e28ec88ed
reference/workbooks/04/REC44_cross_context.json	17316	f6182df30194b6ed03f42391d74b76cf39df43f825b5190fa6bc84372772ad5d
reference/workbooks/04/REC50_near_deep.json	2230	2fb33f0de4bbd738ff100c002d411b58b04240bfed5859746f9710a7b0f01ad3
reference/workbooks/04/Same_section_TMM_baseline.json	1692	429464a128a7377fb92647c8944730c5f29ce56b5ac05acee0f546a93f933672
reference/workbooks/04/Same_section_library_baseline.json	1691	a8b3cb62ef16ec39a3da60e2bd5f4296767fb2ce07c5fd52e87588e140ae3261
reference/workbooks/04/Spatial_localization_effects.json	33712	64a52f9363a6da8685860090b7ace2d30d1741673590ad190f3884dd008c52db
reference/workbooks/04/Spatial_region_counts.json	1669	fa7b966e422383b2d6a6c04526a3bbeb456e987498daf6d66b45e5abd8c88f2a
reference/workbooks/04/Spatial_region_scores.json	137773	92ce07a11b30fc4f202ede5101fbff88de73c22cb5081618a27c0152b37b5613
reference/workbooks/04/Table_4.json	46648	d0fadd763bae4f4d17c923fb592575a8a993c6a8d4fb2906b32b8aca1057bb86
reference/workbooks/04/Zero_count_floors.json	1835	4ded1dde67029b0276b3390ffda3b6407f31a9e79168a34ba8d36938c76144f8
reference/workbooks/05/Added_source_index.json	4001	b8efafabe153ed65c5459c5a56401e4f2a09b6a6bf44df8f9507c83a776dc4ae
reference/workbooks/05/Clinical_Cox_models.json	9017	7520966f67058f1a6ef79c11ed2eb3e288d86fdb3c3349d9d2458a12df6d45ef
reference/workbooks/05/Clinical_PH_tests.json	4109	c33709c4d0cb8fd922558117e39437a68a33f46345c45960f482a5bb9baacf41
reference/workbooks/05/Clinical_all_coefficients.json	7174	1058b5e09cfb859208ffe3aee4c67f10f1220b8f5ee1e783ec13cb9277a3e662
reference/workbooks/05/Clinical_curves.json	65641	f7214e035914035e837e76d5040e2c3fd9ab71cfa06b1e13d0e1271a28cae9f5
reference/workbooks/05/Clinical_patient_flow.json	292	8277d499f4fb7f019a455981ea8940b33a9fe9d29918384c5819e5b4d2bf8ae5
reference/workbooks/05/Clinical_sample_manifest.json	155917	9ef2a5492afe885ebb978014801c86e856337c80d1f36aab40e6e88690226cac
reference/workbooks/05/Clinical_sampling_sensitivity.json	20207	3d397022dabd1610da48352ad06361f56c491d3f708a45daa5d1186abc6a89b1
reference/workbooks/05/Protein_RNA18_concordance.json	529	b2965b45763f70e12e57e806e4e703dfd0a978aa8a83363ab092fcc0cecdbd26
reference/workbooks/05/Protein_all_correlations.json	8265	a50cf7b66e237e5c0ee3b202071012aa8fe4780e8c9ddf7eb5f866916292bb44
reference/workbooks/05/Protein_coverage.json	2767	ad415aa5fa6853e7ce8df3eaf5fc98220a42c7039b54109b36f94f5fefce35e0
reference/workbooks/05/Protein_disjoint_patient_scores.json	42488	20f5db2549e3c44cd7bfbdc694a1fb5ab846eba1214a60193a36342bf2537a1d
reference/workbooks/05/Protein_gene_sets.json	15989	5c017344f5965db4e98953b11a453c40a2e3a81fe4991156438ac8db06e257da
reference/workbooks/05/Table_5.json	11390	a85153691d6c3899ab0f68104afa146abbbdf8a8cf3e1b741f8abf7fe6fa8403
reference/workbooks/06/Added_source_index.json	4185	8108cbe49af9a877ebe78a8748bfc58fad131f5a4c22e7ae92075f28ae020210
reference/workbooks/06/Experimental_context_effects.json	5929	76916932f2ee4069a688cb3d7a79be36f8ed6ef944d9518193a88b8353d03283
reference/workbooks/06/GATA6_library_scores.json	6041	4fe72d5fe6693eff917def3310db4836828d45d7a1e7b8e6467d17dea7623af3
reference/workbooks/06/MRTX_all_programme_effects.json	6382	bb1163e7eacdffa86263c609a94eb88c9380b2ebe3bd8041b02f28f880403e16
reference/workbooks/06/MRTX_coverage.json	2256	03ca72553b5a18922874bc9d675624f587a317c5ecc5df3c6aba0938e1249ae8
reference/workbooks/06/MRTX_displayed_effects.json	2264	0c69dd25cb3c4bbf91238395bafd8a464ec76ecd7b2a19ea807c9c55d0fdcb2a
reference/workbooks/06/MRTX_mouse_scores.json	10047	df1319cdb35e5bde15a2b50f6945124f637f986427d27987509fa6f70311fb37
reference/workbooks/06/Plexin_all_endpoints.json	13086	f1fd79b64a4794e448c49e967737810885efe369abbc96de95a933be2dc3e029
reference/workbooks/06/Plexin_cell_subsampling.json	9436	457a31f323746f1f23b99c9a44e3a84d0dc95a3b00e4877170a9f90b8fda1371
reference/workbooks/06/Plexin_coverage.json	11837	5bc0395671db82b10f0ff8ed78954d1e27e8500abfa3956e7f12ea497e1615ae
reference/workbooks/06/Plexin_displayed_effects.json	1709	8384ccc752b45ba2ae1810d0f56d7983f1feb149aabcdc4a2948f6f360578c14
reference/workbooks/06/Serial_selection_library_scores.json	12871	7e0a4f90e79e5aa0973a505f4b7dc3b5e1bb50ec88b50998015fb50dc94c7f43
reference/workbooks/06/Table_6.json	9536	c5b75913017d01eb2119adcc3f7e93799131893728aa3cc8a0645726c9fcfcd1
reference/workbooks/07/Added_source_index.json	1313	d47450a80f7d74c99747319b8a627b0818a7fa5439f209d7e7ff82d59ae34fcc
reference/workbooks/07/Design_checks.json	27812	3ae490907eb1afcbe20019c1adc54159c8f35ff91515e8709a3d5fac41c4516a
reference/workbooks/07/Fig3_A.json	15936	0c19df527b5a1891bd8a7c1c49705c0a4217b9eb79abac88be6f39b4700e0132
reference/workbooks/07/Fig3_B.json	8822	76ca761c98b1c49cb62f830d123f9513247faf1edebc1540bdc168224784dbdb
reference/workbooks/07/Fig3_C.json	11099	028a5993dce1fe3179e94aa4d5c53ef07744c5936a940ccc074c2da8f5942d40
reference/workbooks/07/Fig3_D.json	33848	5cbac73345961a844f8ba3bcd1fe53f31fbcc937bfafd9c6dc569c56ef84a64b
reference/workbooks/07/Gene_control_lock.json	310814	077a1e4de025b82ef8da3f5eb5cbc43ef180527743a3e53e6c4c288ba67655e8
reference/workbooks/07/Meta_numerical_checks.json	42986	709de5d4273a2cf22ffe621ef5240d48aba00fe172ce7e91ec0428dc07d6cbec
reference/workbooks/07/Meta_weights.json	39620	5f77ebe284d976bf7df5446179d61a658e36dc2bb50a4f3b434622d8d731d909
reference/workbooks/07/Patient_components.json	20828	b85bf826751b052b6f20a7d6fa69135262fb171bca171bbb6d1c7a558f14fd5c
reference/workbooks/07/Patient_detection.json	158477	35a9de4f278f07b9e9b2fd8a6272db5eca2a6bfb8828aaf26ba96d55d14e6efb
reference/workbooks/07/Patient_eligibility.json	8902	5dd8c8cc3ca4e15a9239241b7bd492899210a72adfa361ff34b7c626b4cfa3a5
reference/workbooks/07/Patient_members.json	566390	aba8bf99d13d17b242c3ac4a70a9ab7eb46528ec695f71116171137f8df50cb0
reference/workbooks/07/Projection_checks.json	6243	4c477a431b0393570a7c8b411b8dbaec9210cddd94f4b62f8590a2a278eca924
reference/workbooks/07/Random_effects.json	19601	97bf841195dbf7fb298400903934f01f23df9ef2fb64f99502bf0aba14ada5f7
reference/workbooks/07/Source_selection_notes.json	4896	c0761442578be9b53a490f995d7d73af4ff5cf322fc9d7d75a8caa32dae1367f
reference/workbooks/07/Sources.json	773	de30453cd8eba2627da4a0f33d1441fa524d4654013760243851ca12cf7f62e7
reference/workbooks/07/Study_components.json	9433	42bb1f5d67d40767612cf481c6b5f556a9d29694442e5249552e2d3b4a3c6df9
reference/workbooks/07/Study_members.json	85400	516e7bfdf9917d1a0f8486e7dbcf9049bba3faf9e713072a19f5ee0b8f330ddf
reference/workbooks/07/Study_omissions.json	46753	1bf976ec88e8c8aa29bfc11e0ccb5a59cb88f5d974228e2dbd6fe3d2f18b0c7f
reference/workbooks/08/Added_source_index.json	3039	0c00c58f496532aefc1e7b889af13cde49f72315510919b0302e2df3150e1a4f
reference/workbooks/08/Adjusted_TMM_full_intervals.json	16377	30a5c61d2cdb0b7d367336f7df13f28e60844c0fff12a00a1a28a9606e3106df
reference/workbooks/08/All_30_members.json	65292	f037b022f8817dae1269780f9924e04e56614067ade7a49f0ccc5830022bee1f
reference/workbooks/08/All_pairs_eligibility.json	583266	04da8553984cd9096feb066b5d77ca44cf7fb31478e995f1125ee4ecb5eee90d
reference/workbooks/08/Complete_8_specifications.json	65292	f037b022f8817dae1269780f9924e04e56614067ade7a49f0ccc5830022bee1f
reference/workbooks/08/Design_checks.json	1480	bd3d2777b5f89f1b2aeea43d60bb45d3be04039cdfec4170a61119b7e3d160fc
reference/workbooks/08/Directional_mixed_tests.json	4721	c45648e1be2656dc65a43606fff2df90859da219d5d0947e337c2c4a6966c275
reference/workbooks/08/HRC_88_paired_coefficients.json	6016	dfbe323664b998cdb3fa24ecf16f4211020f12cf4538187f5a7a9908c01d8a56
reference/workbooks/08/HRC_programme_test_source.json	822	889f71828308ec9e90c311fd3af51bf3ad7350257151e0a63c7ab9cd48b59c3b
reference/workbooks/08/Panel_VIF.json	1361	114cf536cc2c63377424377329b73bc9714d44ad65b78e3ebb351cfd7bb60273
reference/workbooks/08/Panel_residual_df.json	1480	bd3d2777b5f89f1b2aeea43d60bb45d3be04039cdfec4170a61119b7e3d160fc
reference/workbooks/08/Patient_display_scores.json	27686	0d2ea0a0e670080f858050f24cde0234de0cf27d0dc0d9acf3c4971909d0c8d2
reference/workbooks/08/Patient_proxies.json	19699	572ff769e26a3846c5f35989dab90d8b9d84ae06e6a6448aa1c547f18e3ffb54
reference/workbooks/08/Programme_tests.json	9312	11c2705c4aecdf177faaed1353a97067a0f5014d5e240c1d2fbe37c800717c13
reference/workbooks/08/Proxy_correlations.json	3474	55d9600d8d6acde0c235d2b15b53c4c046bde9b63f24da4773d432a25d648b19
reference/workbooks/08/Proxy_coverage.json	7092	b911febcb14a39ac6ef14d04881baa88c50b9b57245ae55516c1f14ab9976654
reference/workbooks/08/Proxy_definitions.json	1124	46caec781a32fd8978dea4f565ddf6328fc8cd844eec66fa60541b52b8ad3a19
reference/workbooks/08/Reconstruction_checks.json	529	4f8479da9dc053baf2127c48f7792087b2080186dab0e5d10307f484a9c4a990
reference/workbooks/08/Same_section_TMM_baseline.json	1692	429464a128a7377fb92647c8944730c5f29ce56b5ac05acee0f546a93f933672
reference/workbooks/08/Same_section_eligibility.json	583042	8fe4916f2742efcdb1cd2779b259442682c7a21ef7b0315cdd805435ba686dbf
reference/workbooks/08/Same_section_library_baseline.json	1691	a8b3cb62ef16ec39a3da60e2bd5f4296767fb2ce07c5fd52e87588e140ae3261
reference/workbooks/08/Within_patient_VIF.json	1361	114cf536cc2c63377424377329b73bc9714d44ad65b78e3ebb351cfd7bb60273
reports/VALIDATION.md	4043	5170e1a79e5e91598b4ea9e9405394ef07e03d5800f5de3de7fc1cc9f722c28d
reports/execution_audits.json	10840	5316d0833fae66cdc183a8c8a67c656cd30f7c74c6abd1cbdbe9444ef59cdb0f
reports/full_verification.json	67881	627c15af54162ace85653319753ab83c1559f07464b0eb94ce9106f5923ac957
reports/module_difference_explanations.json	6403	b5bed441e7298e7021561a53ab20e8ee72c70861bd4ea3ecc69f8d6432fdb0d4
reports/module_validation.tsv	9484	89cbda4d1edea836be3173a5e40aa8e0b5b711d3ebe06ebf9805d397f06f1d09
reports/publication_validation.json	950	09443e74eb2ee26bc902c4716f76fa926e5092948a48147abd43d56a6db3f846
reports/quick_verification.json	67759	a2e7dc27856c1ad6ebb9a28242ca6720d6c4f2d36f087692acbe66d78f4fa91f
reports/release_audit.json	485	6eecc01eba013b725768f0a98b56d55ba2bd037eb19f14a5ef0cf8e172f6bc2f
reports/validation_summary.json	421	bb32120e73ade65d86367b89659cbbef77175d555ce576a042f1158330864442
reproduce.py	14819	a1950dd7961b8c0b3f196d1fb4b3671477ab6c4d5d482c62ae7195a2f1cf0191
run_analysis.py	2048	fdd5db97a00c3eecce954adb2a02a1b0bbf8972e1479ada3e36a36b021c53f1c
summary_sources.py	3558	a9439153afff6c82e4f2c4c6ae38ca24dabd6256ae232fb9b8c38a96f3720fe4
tests/test_contract.py	3927	10efebbaf3027a956f846e8299106970f1fb38c6c9e1106a8ee80857452da9d7
tools/prepare_gse294385_annotation.R	1979	76d066457d004ae3d52ad885883cddcd7a02032c7a67f36524a55b6764d45b21
workbook_sources.py	3500	20b68d10feb29118dcf35a6b961ae014877116485f6fb07f6d0f2aa6692900fd
workflow_io.py	6394	a084092ac6a330c6536517c5fd80e4f13c018a9dc6c3c6e7ea13e9fe0c8a28e0
